<TICKER>;<PER>;<DATE>;<TIME>;LAST;<VOL>
GAZP;0;18.02.2021;16:31:29;224.360000000;10
GAZP;0;18.02.2021;16:31:29;224.360000000;440
GAZP;0;18.02.2021;16:31:29;224.360000000;1440
GAZP;0;18.02.2021;16:31:29;224.360000000;820
GAZP;0;18.02.2021;16:31:29;224.360000000;720
GAZP;0;18.02.2021;16:31:29;224.360000000;1400
GAZP;0;18.02.2021;16:31:29;224.360000000;16340
GAZP;0;18.02.2021;16:31:29;224.360000000;500
GAZP;0;18.02.2021;16:31:29;224.360000000;14760
GAZP;0;18.02.2021;16:31:29;224.360000000;220
GAZP;0;18.02.2021;16:31:29;224.360000000;220
GAZP;0;18.02.2021;16:31:29;224.360000000;1240
GAZP;0;18.02.2021;16:31:29;224.360000000;220
GAZP;0;18.02.2021;16:31:29;224.360000000;220
GAZP;0;18.02.2021;16:31:29;224.360000000;1340
GAZP;0;18.02.2021;16:31:29;224.360000000;80
GAZP;0;18.02.2021;16:31:29;224.360000000;500
GAZP;0;18.02.2021;16:31:29;224.360000000;220
GAZP;0;18.02.2021;16:31:29;224.360000000;100
GAZP;0;18.02.2021;16:31:29;224.360000000;400
GAZP;0;18.02.2021;16:31:29;224.360000000;500
GAZP;0;18.02.2021;16:31:29;224.360000000;1700
GAZP;0;18.02.2021;16:31:29;224.360000000;700
GAZP;0;18.02.2021;16:31:29;224.360000000;190
GAZP;0;18.02.2021;16:31:29;224.360000000;10000
GAZP;0;18.02.2021;16:31:29;224.360000000;400
GAZP;0;18.02.2021;16:31:29;224.360000000;100
GAZP;0;18.02.2021;16:31:29;224.360000000;500
GAZP;0;18.02.2021;16:31:29;224.360000000;650
GAZP;0;18.02.2021;16:31:29;224.360000000;100
GAZP;0;18.02.2021;16:31:29;224.360000000;400
GAZP;0;18.02.2021;16:31:29;224.360000000;200
GAZP;0;18.02.2021;16:31:29;224.360000000;510
GAZP;0;18.02.2021;16:31:29;224.360000000;900
GAZP;0;18.02.2021;16:31:29;224.360000000;22910
GAZP;0;18.02.2021;16:31:29;224.360000000;2000
GAZP;0;18.02.2021;16:31:29;224.360000000;940
GAZP;0;18.02.2021;16:31:29;224.360000000;940
GAZP;0;18.02.2021;16:31:29;224.360000000;1000
GAZP;0;18.02.2021;16:31:29;224.360000000;610
GAZP;0;18.02.2021;16:31:29;224.360000000;120
GAZP;0;18.02.2021;16:31:29;224.360000000;320
GAZP;0;18.02.2021;16:31:30;224.360000000;700
GAZP;0;18.02.2021;16:31:30;224.360000000;40
GAZP;0;18.02.2021;16:31:30;224.360000000;50
GAZP;0;18.02.2021;16:31:30;224.360000000;310
GAZP;0;18.02.2021;16:31:30;224.360000000;1650
GAZP;0;18.02.2021;16:31:30;224.360000000;1960
GAZP;0;18.02.2021;16:31:30;224.360000000;1180
GAZP;0;18.02.2021;16:31:30;224.360000000;770
GAZP;0;18.02.2021;16:31:30;224.360000000;180
GAZP;0;18.02.2021;16:31:30;224.360000000;40
GAZP;0;18.02.2021;16:31:30;224.360000000;560
GAZP;0;18.02.2021;16:31:30;224.360000000;200
GAZP;0;18.02.2021;16:31:30;224.360000000;320
GAZP;0;18.02.2021;16:31:30;224.360000000;570
GAZP;0;18.02.2021;16:31:30;224.360000000;130
GAZP;0;18.02.2021;16:31:30;224.360000000;730
GAZP;0;18.02.2021;16:31:30;224.360000000;1270
GAZP;0;18.02.2021;16:31:30;224.360000000;690
GAZP;0;18.02.2021;16:31:30;224.360000000;1310
GAZP;0;18.02.2021;16:31:30;224.360000000;100
GAZP;0;18.02.2021;16:31:31;224.360000000;1500
GAZP;0;18.02.2021;16:31:31;224.360000000;400
GAZP;0;18.02.2021;16:31:31;224.360000000;100
GAZP;0;18.02.2021;16:31:32;224.360000000;10000
GAZP;0;18.02.2021;16:31:32;224.360000000;1220
GAZP;0;18.02.2021;16:31:32;224.360000000;660
GAZP;0;18.02.2021;16:31:32;224.360000000;20
GAZP;0;18.02.2021;16:31:33;224.360000000;380
GAZP;0;18.02.2021;16:31:33;224.360000000;1600
GAZP;0;18.02.2021;16:31:33;224.360000000;900
GAZP;0;18.02.2021;16:31:33;224.360000000;250
GAZP;0;18.02.2021;16:31:33;224.360000000;530
GAZP;0;18.02.2021;16:31:33;224.360000000;80
GAZP;0;18.02.2021;16:31:33;224.360000000;260
GAZP;0;18.02.2021;16:31:33;224.350000000;50
GAZP;0;18.02.2021;16:31:33;224.360000000;380
GAZP;0;18.02.2021;16:31:33;224.360000000;1600
GAZP;0;18.02.2021;16:31:33;224.360000000;600
GAZP;0;18.02.2021;16:31:33;224.360000000;10
GAZP;0;18.02.2021;16:31:33;224.360000000;1410
GAZP;0;18.02.2021;16:31:34;224.360000000;490
GAZP;0;18.02.2021;16:31:34;224.360000000;520
GAZP;0;18.02.2021;16:31:34;224.360000000;40
GAZP;0;18.02.2021;16:31:34;224.360000000;50
GAZP;0;18.02.2021;16:31:34;224.360000000;700
GAZP;0;18.02.2021;16:31:34;224.360000000;500
GAZP;0;18.02.2021;16:31:34;224.360000000;500
GAZP;0;18.02.2021;16:31:34;224.360000000;200
GAZP;0;18.02.2021;16:31:34;224.360000000;100
GAZP;0;18.02.2021;16:31:34;224.360000000;1000
GAZP;0;18.02.2021;16:31:34;224.360000000;1000
GAZP;0;18.02.2021;16:31:34;224.360000000;900
GAZP;0;18.02.2021;16:31:34;224.360000000;210
GAZP;0;18.02.2021;16:31:34;224.360000000;900
GAZP;0;18.02.2021;16:31:34;224.360000000;600
GAZP;0;18.02.2021;16:31:34;224.360000000;200
GAZP;0;18.02.2021;16:31:34;224.360000000;500
GAZP;0;18.02.2021;16:31:34;224.360000000;1100
GAZP;0;18.02.2021;16:31:34;224.360000000;250
GAZP;0;18.02.2021;16:31:34;224.360000000;1100
GAZP;0;18.02.2021;16:31:34;224.360000000;300
GAZP;0;18.02.2021;16:31:34;224.360000000;1140
GAZP;0;18.02.2021;16:31:34;224.360000000;590
GAZP;0;18.02.2021;16:31:34;224.360000000;1110
GAZP;0;18.02.2021;16:31:34;224.360000000;100
GAZP;0;18.02.2021;16:31:34;224.360000000;10
GAZP;0;18.02.2021;16:31:35;224.360000000;240
GAZP;0;18.02.2021;16:31:35;224.360000000;370
GAZP;0;18.02.2021;16:31:35;224.360000000;150
GAZP;0;18.02.2021;16:31:35;224.360000000;200
GAZP;0;18.02.2021;16:31:35;224.360000000;700
GAZP;0;18.02.2021;16:31:35;224.360000000;230
GAZP;0;18.02.2021;16:31:35;224.400000000;100
GAZP;0;18.02.2021;16:31:35;224.400000000;150
GAZP;0;18.02.2021;16:31:35;224.420000000;780
GAZP;0;18.02.2021;16:31:35;224.420000000;780
GAZP;0;18.02.2021;16:31:35;224.420000000;10
GAZP;0;18.02.2021;16:31:35;224.350000000;10
GAZP;0;18.02.2021;16:31:35;224.350000000;50
GAZP;0;18.02.2021;16:31:35;224.470000000;400
GAZP;0;18.02.2021;16:31:35;224.470000000;1560
GAZP;0;18.02.2021;16:31:35;224.480000000;30
GAZP;0;18.02.2021;16:31:35;224.480000000;200
GAZP;0;18.02.2021;16:31:35;224.480000000;200
GAZP;0;18.02.2021;16:31:36;224.470000000;20
GAZP;0;18.02.2021;16:31:36;224.380000000;10
GAZP;0;18.02.2021;16:31:36;224.380000000;250
GAZP;0;18.02.2021;16:31:36;224.380000000;910
GAZP;0;18.02.2021;16:31:36;224.370000000;800
GAZP;0;18.02.2021;16:31:36;224.360000000;440
GAZP;0;18.02.2021;16:31:36;224.350000000;30
GAZP;0;18.02.2021;16:31:36;224.350000000;50
GAZP;0;18.02.2021;16:31:36;224.350000000;1270
GAZP;0;18.02.2021;16:31:37;224.460000000;70
GAZP;0;18.02.2021;16:31:38;224.460000000;250
GAZP;0;18.02.2021;16:31:38;224.460000000;200
GAZP;0;18.02.2021;16:31:38;224.370000000;10
GAZP;0;18.02.2021;16:31:38;224.370000000;90
GAZP;0;18.02.2021;16:31:39;224.370000000;10
GAZP;0;18.02.2021;16:31:39;224.370000000;240
GAZP;0;18.02.2021;16:31:40;224.460000000;100
GAZP;0;18.02.2021;16:31:40;224.470000000;2000
GAZP;0;18.02.2021;16:31:40;224.480000000;20
GAZP;0;18.02.2021;16:31:40;224.480000000;30
GAZP;0;18.02.2021;16:31:41;224.470000000;50
GAZP;0;18.02.2021;16:31:41;224.470000000;10
GAZP;0;18.02.2021;16:31:41;224.480000000;10
GAZP;0;18.02.2021;16:31:41;224.480000000;10
GAZP;0;18.02.2021;16:31:41;224.490000000;10
GAZP;0;18.02.2021;16:31:42;224.430000000;50
GAZP;0;18.02.2021;16:31:42;224.500000000;40
GAZP;0;18.02.2021;16:31:42;224.500000000;60
GAZP;0;18.02.2021;16:31:42;224.430000000;40
GAZP;0;18.02.2021;16:31:43;224.500000000;500
GAZP;0;18.02.2021;16:31:43;224.500000000;100
GAZP;0;18.02.2021;16:31:43;224.500000000;1000
GAZP;0;18.02.2021;16:31:43;224.500000000;100
GAZP;0;18.02.2021;16:31:44;224.500000000;100
GAZP;0;18.02.2021;16:31:45;224.430000000;10
GAZP;0;18.02.2021;16:31:45;224.430000000;40
GAZP;0;18.02.2021;16:31:46;224.470000000;10
GAZP;0;18.02.2021;16:31:46;224.420000000;10
GAZP;0;18.02.2021;16:31:47;224.490000000;100
GAZP;0;18.02.2021;16:31:47;224.490000000;470
GAZP;0;18.02.2021;16:31:47;224.500000000;200
GAZP;0;18.02.2021;16:31:47;224.500000000;1000
GAZP;0;18.02.2021;16:31:47;224.500000000;5740
GAZP;0;18.02.2021;16:31:47;224.500000000;10
GAZP;0;18.02.2021;16:31:47;224.500000000;15000
GAZP;0;18.02.2021;16:31:47;224.500000000;300
GAZP;0;18.02.2021;16:31:47;224.500000000;400
GAZP;0;18.02.2021;16:31:47;224.500000000;300
GAZP;0;18.02.2021;16:31:47;224.500000000;2500
GAZP;0;18.02.2021;16:31:47;224.500000000;700
GAZP;0;18.02.2021;16:31:47;224.500000000;100
GAZP;0;18.02.2021;16:31:47;224.500000000;100
GAZP;0;18.02.2021;16:31:47;224.500000000;500
GAZP;0;18.02.2021;16:31:47;224.500000000;700
GAZP;0;18.02.2021;16:31:47;224.500000000;400
GAZP;0;18.02.2021;16:31:47;224.500000000;1000
GAZP;0;18.02.2021;16:31:47;224.500000000;400
GAZP;0;18.02.2021;16:31:47;224.500000000;500
GAZP;0;18.02.2021;16:31:47;224.500000000;7600
GAZP;0;18.02.2021;16:31:47;224.500000000;600
GAZP;0;18.02.2021;16:31:47;224.500000000;600
GAZP;0;18.02.2021;16:31:47;224.500000000;600
GAZP;0;18.02.2021;16:31:48;224.500000000;10
GAZP;0;18.02.2021;16:31:49;224.500000000;60
GAZP;0;18.02.2021;16:31:50;224.500000000;100
GAZP;0;18.02.2021;16:31:50;224.500000000;110
GAZP;0;18.02.2021;16:31:50;224.500000000;100
GAZP;0;18.02.2021;16:31:50;224.500000000;100
GAZP;0;18.02.2021;16:31:50;224.500000000;1400
GAZP;0;18.02.2021;16:31:51;224.500000000;100
GAZP;0;18.02.2021;16:31:51;224.500000000;10
GAZP;0;18.02.2021;16:31:51;224.500000000;4000
GAZP;0;18.02.2021;16:31:51;224.500000000;1000
GAZP;0;18.02.2021;16:31:51;224.500000000;6710
GAZP;0;18.02.2021;16:31:51;224.500000000;3000
GAZP;0;18.02.2021;16:31:51;224.500000000;1000
GAZP;0;18.02.2021;16:31:51;224.510000000;10
GAZP;0;18.02.2021;16:31:51;224.540000000;520
GAZP;0;18.02.2021;16:31:51;224.550000000;100
GAZP;0;18.02.2021;16:31:51;224.560000000;1960
GAZP;0;18.02.2021;16:31:51;224.560000000;2920
GAZP;0;18.02.2021;16:31:51;224.560000000;400
GAZP;0;18.02.2021;16:31:51;224.560000000;46680
GAZP;0;18.02.2021;16:31:51;224.570000000;230
GAZP;0;18.02.2021;16:31:51;224.570000000;500
GAZP;0;18.02.2021;16:31:51;224.580000000;80
GAZP;0;18.02.2021;16:31:51;224.580000000;110
GAZP;0;18.02.2021;16:31:51;224.590000000;180
GAZP;0;18.02.2021;16:31:51;224.590000000;30
GAZP;0;18.02.2021;16:31:51;224.600000000;120
GAZP;0;18.02.2021;16:31:52;224.600000000;100
GAZP;0;18.02.2021;16:31:52;224.560000000;200
GAZP;0;18.02.2021;16:31:52;224.530000000;30
GAZP;0;18.02.2021;16:31:52;224.530000000;60
GAZP;0;18.02.2021;16:31:52;224.520000000;300
GAZP;0;18.02.2021;16:31:52;224.520000000;50
GAZP;0;18.02.2021;16:31:52;224.580000000;1000
GAZP;0;18.02.2021;16:31:53;224.520000000;10
GAZP;0;18.02.2021;16:31:53;224.510000000;470
GAZP;0;18.02.2021;16:31:53;224.510000000;350
GAZP;0;18.02.2021;16:31:54;224.500000000;310
GAZP;0;18.02.2021;16:31:55;224.510000000;60
GAZP;0;18.02.2021;16:31:55;224.510000000;140
GAZP;0;18.02.2021;16:31:55;224.510000000;450
GAZP;0;18.02.2021;16:31:56;224.500000000;190
GAZP;0;18.02.2021;16:31:56;224.500000000;260
GAZP;0;18.02.2021;16:31:57;224.520000000;100
GAZP;0;18.02.2021;16:31:57;224.510000000;400
GAZP;0;18.02.2021;16:31:57;224.500000000;240
GAZP;0;18.02.2021;16:31:58;224.580000000;1000
GAZP;0;18.02.2021;16:31:58;224.500000000;20
GAZP;0;18.02.2021;16:31:59;224.500000000;5000
GAZP;0;18.02.2021;16:31:59;224.590000000;50
GAZP;0;18.02.2021;16:32:01;224.530000000;20
GAZP;0;18.02.2021;16:32:01;224.520000000;200
GAZP;0;18.02.2021;16:32:03;224.590000000;100
GAZP;0;18.02.2021;16:32:03;224.590000000;1090
GAZP;0;18.02.2021;16:32:03;224.600000000;2910
GAZP;0;18.02.2021;16:32:03;224.500000000;10
GAZP;0;18.02.2021;16:32:03;224.490000000;40
GAZP;0;18.02.2021;16:32:04;224.480000000;10
GAZP;0;18.02.2021;16:32:04;224.500000000;250
GAZP;0;18.02.2021;16:32:06;224.550000000;10
GAZP;0;18.02.2021;16:32:06;224.550000000;630
GAZP;0;18.02.2021;16:32:06;224.610000000;40
GAZP;0;18.02.2021;16:32:06;224.550000000;200
GAZP;0;18.02.2021;16:32:07;224.550000000;10
GAZP;0;18.02.2021;16:32:07;224.550000000;1000
GAZP;0;18.02.2021;16:32:07;224.510000000;800
GAZP;0;18.02.2021;16:32:07;224.510000000;3200
GAZP;0;18.02.2021;16:32:08;224.530000000;20
GAZP;0;18.02.2021;16:32:08;224.500000000;620
GAZP;0;18.02.2021;16:32:08;224.500000000;20
GAZP;0;18.02.2021;16:32:09;224.500000000;50
GAZP;0;18.02.2021;16:32:09;224.610000000;1700
GAZP;0;18.02.2021;16:32:10;224.610000000;700
GAZP;0;18.02.2021;16:32:10;224.610000000;50
GAZP;0;18.02.2021;16:32:11;224.610000000;1170
GAZP;0;18.02.2021;16:32:11;224.620000000;950
GAZP;0;18.02.2021;16:32:11;224.630000000;570
GAZP;0;18.02.2021;16:32:11;224.600000000;12730
GAZP;0;18.02.2021;16:32:11;224.710000000;300
GAZP;0;18.02.2021;16:32:12;224.710000000;10
GAZP;0;18.02.2021;16:32:12;224.600000000;60
GAZP;0;18.02.2021;16:32:12;224.600000000;4700
GAZP;0;18.02.2021;16:32:12;224.710000000;50
GAZP;0;18.02.2021;16:32:12;224.710000000;50
GAZP;0;18.02.2021;16:32:12;224.600000000;1600
GAZP;0;18.02.2021;16:32:13;224.600000000;910
GAZP;0;18.02.2021;16:32:13;224.590000000;90
GAZP;0;18.02.2021;16:32:13;224.550000000;50
GAZP;0;18.02.2021;16:32:13;224.550000000;220
GAZP;0;18.02.2021;16:32:13;224.550000000;30
GAZP;0;18.02.2021;16:32:14;224.700000000;20
GAZP;0;18.02.2021;16:32:14;224.550000000;170
GAZP;0;18.02.2021;16:32:14;224.550000000;450
GAZP;0;18.02.2021;16:32:14;224.540000000;10
GAZP;0;18.02.2021;16:32:14;224.540000000;600
GAZP;0;18.02.2021;16:32:14;224.550000000;1450
GAZP;0;18.02.2021;16:32:15;224.680000000;3550
GAZP;0;18.02.2021;16:32:15;224.690000000;1230
GAZP;0;18.02.2021;16:32:15;224.690000000;5120
GAZP;0;18.02.2021;16:32:15;224.560000000;10
GAZP;0;18.02.2021;16:32:15;224.560000000;290
GAZP;0;18.02.2021;16:32:15;224.570000000;420
GAZP;0;18.02.2021;16:32:16;224.570000000;810
GAZP;0;18.02.2021;16:32:16;224.570000000;220
GAZP;0;18.02.2021;16:32:16;224.560000000;40
GAZP;0;18.02.2021;16:32:16;224.560000000;100
GAZP;0;18.02.2021;16:32:16;224.550000000;330
GAZP;0;18.02.2021;16:32:17;224.690000000;1000
GAZP;0;18.02.2021;16:32:17;224.590000000;260
GAZP;0;18.02.2021;16:32:17;224.590000000;360
GAZP;0;18.02.2021;16:32:17;224.550000000;2000
GAZP;0;18.02.2021;16:32:17;224.540000000;1060
GAZP;0;18.02.2021;16:32:18;224.640000000;500
GAZP;0;18.02.2021;16:32:18;224.620000000;470
GAZP;0;18.02.2021;16:32:18;224.620000000;9530
GAZP;0;18.02.2021;16:32:18;224.540000000;440
GAZP;0;18.02.2021;16:32:18;224.610000000;100
GAZP;0;18.02.2021;16:32:19;224.500000000;310
GAZP;0;18.02.2021;16:32:19;224.500000000;30
GAZP;0;18.02.2021;16:32:19;224.500000000;10
GAZP;0;18.02.2021;16:32:19;224.500000000;250
GAZP;0;18.02.2021;16:32:19;224.500000000;50
GAZP;0;18.02.2021;16:32:19;224.500000000;100
GAZP;0;18.02.2021;16:32:19;224.490000000;100
GAZP;0;18.02.2021;16:32:19;224.600000000;1480
GAZP;0;18.02.2021;16:32:19;224.600000000;520
GAZP;0;18.02.2021;16:32:19;224.600000000;10
GAZP;0;18.02.2021;16:32:20;224.570000000;650
GAZP;0;18.02.2021;16:32:21;224.510000000;400
GAZP;0;18.02.2021;16:32:21;224.510000000;370
GAZP;0;18.02.2021;16:32:21;224.500000000;10
GAZP;0;18.02.2021;16:32:21;224.500000000;580
GAZP;0;18.02.2021;16:32:22;224.550000000;10
GAZP;0;18.02.2021;16:32:22;224.550000000;800
GAZP;0;18.02.2021;16:32:23;224.600000000;20
GAZP;0;18.02.2021;16:32:23;224.510000000;30
GAZP;0;18.02.2021;16:32:23;224.500000000;3120
GAZP;0;18.02.2021;16:32:24;224.550000000;10
GAZP;0;18.02.2021;16:32:24;224.600000000;30
GAZP;0;18.02.2021;16:32:24;224.500000000;760
GAZP;0;18.02.2021;16:32:24;224.500000000;400
GAZP;0;18.02.2021;16:32:24;224.500000000;520
GAZP;0;18.02.2021;16:32:25;224.600000000;40
GAZP;0;18.02.2021;16:32:25;224.500000000;10
GAZP;0;18.02.2021;16:32:25;224.500000000;640
GAZP;0;18.02.2021;16:32:26;224.600000000;1890
GAZP;0;18.02.2021;16:32:26;224.600000000;320
GAZP;0;18.02.2021;16:32:26;224.610000000;2400
GAZP;0;18.02.2021;16:32:26;224.610000000;1090
GAZP;0;18.02.2021;16:32:26;224.620000000;1450
GAZP;0;18.02.2021;16:32:26;224.620000000;2850
GAZP;0;18.02.2021;16:32:26;224.500000000;290
GAZP;0;18.02.2021;16:32:26;224.620000000;500
GAZP;0;18.02.2021;16:32:27;224.500000000;10
GAZP;0;18.02.2021;16:32:27;224.570000000;10
GAZP;0;18.02.2021;16:32:27;224.530000000;800
GAZP;0;18.02.2021;16:32:27;224.510000000;800
GAZP;0;18.02.2021;16:32:27;224.500000000;60
GAZP;0;18.02.2021;16:32:27;224.500000000;500
GAZP;0;18.02.2021;16:32:27;224.620000000;1000
GAZP;0;18.02.2021;16:32:27;224.520000000;710
GAZP;0;18.02.2021;16:32:28;224.520000000;960
GAZP;0;18.02.2021;16:32:28;224.520000000;10
GAZP;0;18.02.2021;16:32:28;224.620000000;10
GAZP;0;18.02.2021;16:32:28;224.510000000;320
GAZP;0;18.02.2021;16:32:29;224.510000000;680
GAZP;0;18.02.2021;16:32:29;224.510000000;2070
GAZP;0;18.02.2021;16:32:29;224.510000000;780
GAZP;0;18.02.2021;16:32:29;224.510000000;230
GAZP;0;18.02.2021;16:32:30;224.550000000;50
GAZP;0;18.02.2021;16:32:31;224.550000000;10
GAZP;0;18.02.2021;16:32:31;224.630000000;150
GAZP;0;18.02.2021;16:32:32;224.550000000;140
GAZP;0;18.02.2021;16:32:32;224.550000000;460
GAZP;0;18.02.2021;16:32:32;224.550000000;100
GAZP;0;18.02.2021;16:32:32;224.510000000;760
GAZP;0;18.02.2021;16:32:32;224.550000000;10
GAZP;0;18.02.2021;16:32:33;224.550000000;90
GAZP;0;18.02.2021;16:32:33;224.530000000;800
GAZP;0;18.02.2021;16:32:33;224.510000000;110
GAZP;0;18.02.2021;16:32:33;224.550000000;20
GAZP;0;18.02.2021;16:32:34;224.590000000;40
GAZP;0;18.02.2021;16:32:35;224.620000000;100
GAZP;0;18.02.2021;16:32:35;224.620000000;100
GAZP;0;18.02.2021;16:32:35;224.620000000;360
GAZP;0;18.02.2021;16:32:35;224.620000000;10
GAZP;0;18.02.2021;16:32:35;224.630000000;530
GAZP;0;18.02.2021;16:32:37;224.600000000;500
GAZP;0;18.02.2021;16:32:37;224.590000000;60
GAZP;0;18.02.2021;16:32:37;224.590000000;3380
GAZP;0;18.02.2021;16:32:37;224.590000000;10
GAZP;0;18.02.2021;16:32:37;224.590000000;1700
GAZP;0;18.02.2021;16:32:38;224.590000000;610
GAZP;0;18.02.2021;16:32:38;224.620000000;20
GAZP;0;18.02.2021;16:32:38;224.640000000;10
GAZP;0;18.02.2021;16:32:38;224.650000000;70
GAZP;0;18.02.2021;16:32:40;224.600000000;440
GAZP;0;18.02.2021;16:32:41;224.660000000;10
GAZP;0;18.02.2021;16:32:41;224.660000000;490
GAZP;0;18.02.2021;16:32:42;224.670000000;1560
GAZP;0;18.02.2021;16:32:42;224.680000000;150
GAZP;0;18.02.2021;16:32:42;224.690000000;2850
GAZP;0;18.02.2021;16:32:42;224.690000000;1630
GAZP;0;18.02.2021;16:32:42;224.690000000;290
GAZP;0;18.02.2021;16:32:42;224.620000000;450
GAZP;0;18.02.2021;16:32:42;224.610000000;50
GAZP;0;18.02.2021;16:32:42;224.680000000;40
GAZP;0;18.02.2021;16:32:43;224.610000000;400
GAZP;0;18.02.2021;16:32:43;224.610000000;1000
GAZP;0;18.02.2021;16:32:43;224.610000000;90
GAZP;0;18.02.2021;16:32:43;224.610000000;100
GAZP;0;18.02.2021;16:32:43;224.610000000;100
GAZP;0;18.02.2021;16:32:43;224.600000000;230
GAZP;0;18.02.2021;16:32:43;224.600000000;10
GAZP;0;18.02.2021;16:32:43;224.600000000;380
GAZP;0;18.02.2021;16:32:44;224.590000000;300
GAZP;0;18.02.2021;16:32:44;224.590000000;10
GAZP;0;18.02.2021;16:32:44;224.590000000;10
GAZP;0;18.02.2021;16:32:44;224.590000000;680
GAZP;0;18.02.2021;16:32:44;224.580000000;10
GAZP;0;18.02.2021;16:32:44;224.580000000;190
GAZP;0;18.02.2021;16:32:44;224.580000000;2570
GAZP;0;18.02.2021;16:32:46;224.690000000;10
GAZP;0;18.02.2021;16:32:47;224.700000000;20
GAZP;0;18.02.2021;16:32:48;224.720000000;1000
GAZP;0;18.02.2021;16:32:48;224.610000000;70
GAZP;0;18.02.2021;16:32:49;224.610000000;30
GAZP;0;18.02.2021;16:32:49;224.610000000;10
GAZP;0;18.02.2021;16:32:49;224.600000000;10
GAZP;0;18.02.2021;16:32:49;224.600000000;50
GAZP;0;18.02.2021;16:32:49;224.600000000;990
GAZP;0;18.02.2021;16:32:50;224.710000000;30
GAZP;0;18.02.2021;16:32:50;224.620000000;200
GAZP;0;18.02.2021;16:32:50;224.600000000;90
GAZP;0;18.02.2021;16:32:50;224.600000000;40
GAZP;0;18.02.2021;16:32:52;224.720000000;50
GAZP;0;18.02.2021;16:32:52;224.600000000;330
GAZP;0;18.02.2021;16:32:52;224.600000000;540
GAZP;0;18.02.2021;16:32:52;224.720000000;20
GAZP;0;18.02.2021;16:32:55;224.720000000;500
GAZP;0;18.02.2021;16:32:56;224.650000000;7740
GAZP;0;18.02.2021;16:32:56;224.650000000;260
GAZP;0;18.02.2021;16:32:56;224.660000000;10
GAZP;0;18.02.2021;16:32:58;224.660000000;300
GAZP;0;18.02.2021;16:32:58;224.660000000;1250
GAZP;0;18.02.2021;16:32:58;224.670000000;650
GAZP;0;18.02.2021;16:32:58;224.680000000;180
GAZP;0;18.02.2021;16:32:58;224.720000000;330
GAZP;0;18.02.2021;16:32:58;224.720000000;60
GAZP;0;18.02.2021;16:32:58;224.730000000;1440
GAZP;0;18.02.2021;16:32:58;224.730000000;100
GAZP;0;18.02.2021;16:32:58;224.730000000;1500
GAZP;0;18.02.2021;16:32:58;224.730000000;3450
GAZP;0;18.02.2021;16:32:58;224.730000000;10
GAZP;0;18.02.2021;16:32:58;224.750000000;860
GAZP;0;18.02.2021;16:32:58;224.750000000;240
GAZP;0;18.02.2021;16:32:58;224.750000000;1900
GAZP;0;18.02.2021;16:32:58;224.770000000;40
GAZP;0;18.02.2021;16:32:58;224.780000000;10
GAZP;0;18.02.2021;16:32:58;224.800000000;200
GAZP;0;18.02.2021;16:32:58;224.800000000;500
GAZP;0;18.02.2021;16:32:58;224.800000000;7300
GAZP;0;18.02.2021;16:32:58;224.800000000;7580
GAZP;0;18.02.2021;16:32:58;224.840000000;10
GAZP;0;18.02.2021;16:32:58;224.850000000;250
GAZP;0;18.02.2021;16:32:58;224.860000000;160
GAZP;0;18.02.2021;16:32:58;224.870000000;960
GAZP;0;18.02.2021;16:32:59;224.870000000;20
GAZP;0;18.02.2021;16:32:59;224.870000000;30
GAZP;0;18.02.2021;16:32:59;224.870000000;20
GAZP;0;18.02.2021;16:32:59;224.870000000;930
GAZP;0;18.02.2021;16:32:59;224.880000000;70
GAZP;0;18.02.2021;16:32:59;224.730000000;190
GAZP;0;18.02.2021;16:32:59;224.730000000;80
GAZP;0;18.02.2021;16:32:59;224.800000000;780
GAZP;0;18.02.2021;16:32:59;224.800000000;680
GAZP;0;18.02.2021;16:32:59;224.800000000;120
GAZP;0;18.02.2021;16:32:59;224.800000000;1000
GAZP;0;18.02.2021;16:32:59;224.800000000;1000
GAZP;0;18.02.2021;16:32:59;224.800000000;400
GAZP;0;18.02.2021;16:32:59;224.800000000;50
GAZP;0;18.02.2021;16:32:59;224.800000000;370
GAZP;0;18.02.2021;16:32:59;224.800000000;100
GAZP;0;18.02.2021;16:32:59;224.800000000;50
GAZP;0;18.02.2021;16:32:59;224.800000000;20
GAZP;0;18.02.2021;16:32:59;224.800000000;700
GAZP;0;18.02.2021;16:32:59;224.800000000;550
GAZP;0;18.02.2021;16:32:59;224.800000000;400
GAZP;0;18.02.2021;16:32:59;224.800000000;500
GAZP;0;18.02.2021;16:32:59;224.800000000;20
GAZP;0;18.02.2021;16:32:59;224.800000000;100
GAZP;0;18.02.2021;16:32:59;224.800000000;430
GAZP;0;18.02.2021;16:32:59;224.800000000;30
GAZP;0;18.02.2021;16:32:59;224.870000000;100
GAZP;0;18.02.2021;16:32:59;224.870000000;300
GAZP;0;18.02.2021;16:32:59;224.870000000;10
GAZP;0;18.02.2021;16:32:59;224.760000000;60
GAZP;0;18.02.2021;16:32:59;224.760000000;340
GAZP;0;18.02.2021;16:33:00;224.800000000;410
GAZP;0;18.02.2021;16:33:00;224.800000000;1000
GAZP;0;18.02.2021;16:33:00;224.800000000;590
GAZP;0;18.02.2021;16:33:00;224.730000000;120
GAZP;0;18.02.2021;16:33:00;224.730000000;470
GAZP;0;18.02.2021;16:33:00;224.710000000;800
GAZP;0;18.02.2021;16:33:00;224.710000000;1000
GAZP;0;18.02.2021;16:33:00;224.710000000;670
